x;y
[m];[m]
0.001204;0.009527902
0.001205;0.010157246
0.001206;0.008918671
0.001207;0.008939567
0.001208;0.010114384
0.001209;0.010704716
0.00121;0.010698945
0.001211;0.011528209
0.001212;0.009890433
0.001213;0.01046156
0.001214;0.009542817
0.001215;0.011504992
0.001216;0.010650847
0.001217;0.010819515
0.001218;0.010223574
0.001219;0.012256453
0.00122;0.011241198
0.001221;0.011218353
0.001222;0.010405723
0.001223;0.012827752
0.001224;0.011438119
0.001225;0.010464484
0.001226;0.00968434
0.001227;0.009055895
0.001228;0.010240715
0.001229;0.009646437
0.00123;0.008256269
0.001231;0.011048338
0.001232;0.010304941
0.001233;0.009297474
0.001234;0.009277992
0.001235;0.012299964
0.001236;0.011102159
0.001237;0.009517822
0.001238;0.010871807
0.001239;0.011695644
0.00124;0.012289922
0.001241;0.011903734
0.001242;0.01226531
0.001243;0.011449699
0.001244;0.010450984
0.001245;0.012473228
0.001246;0.012109866
0.001247;0.011323482
